Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
68,69,1368.037,119505.5154
69,70,1380.635,120873.5527
70,71,1371.966,122254.1877
71,72,1368.913,123626.1542
72,73,1367.067,124995.067
73,74,1374.302,126362.1341
74,75,1374.707,127736.4361
75,76,1364.232,129111.1435
76,77,1360.655,130475.3755
77,78,1382.109,131836.0307
78,79,1375.261,133218.1393
79,80,1376.327,134593.4007
80,81,1369.877,135969.7279
81,82,1377.075,137339.6047
82,83,1364.313,138716.6802
83,84,1371.864,140080.9935
84,85,1368.466,141452.8573
85,86,1365.454,142821.323
86,87,1373.411,144186.7774
87,88,1367.967,145560.1888
88,89,1369.427,146928.1559
89,90,1367.165,148297.5824
90,91,1360.216,149664.7475
91,92,1369.617,151024.9636
92,93,1364.832,152394.581
93,94,1369.545,153759.4132
94,95,1378.643,155128.9582
95,96,1366.301,156507.6008
96,97,1380.798,157873.9013
97,98,1367.328,159254.6997
98,99,1369.433,160622.0282
99,100,1364.802,161991.4613
100,101,1371.9,163356.2633
101,102,1369.215,164728.1632
102,103,1359.53,166097.378
103,104,1386.22,167456.9079
104,105,1366.388,168843.1275
105,106,1375.569,170209.5152
106,107,1375.933,171585.0843
107,108,1378.209,172961.0174
108,109,1358.235,174339.2262
109,110,1372.021,175697.4613
110,111,1380.905,177069.482
111,112,1364.299,178450.3868
112,113,1370.583,179814.6855
113,114,1366.251,181185.2685
114,115,1382.1,182551.5198
115,116,1376.537,183933.6197
116,117,1374.344,185310.1572
117,118,1363.174,186684.5017
118,119,1374.146,188047.6754
119,120,1405.698,189421.8214
120,121,1544.496,190827.5196
