Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
0,34830,10.6899,0
1,34831,10.0432,10.6899004
2,34832,9.1907,20.73309994
3,34833,9.8681,29.92379951
4,34834,9.2213,39.79189968
5,34835,8.043,49.01319981
6,34836,7.5264,57.05620003
7,34837,7.5822,64.58260012
8,34838,7.8815,72.16480017
9,34839,7.7407,80.04629993
10,34840,8.3398,87.7869997
11,34841,11.4945,96.12679958
12,34842,11.2212,107.6212997
13,34843,8.9006,118.8424997
14,34844,9.0026,127.7431002
15,34845,7.3908,136.7456999
16,34846,7.9013,144.1364999
17,34847,7.8217,152.0377998
18,34848,7.4962,159.8594999
19,34849,6.5265,167.3557
20,34850,7.4376,173.8821998
21,34851,6.4449,181.3197999
22,34852,7.6017,187.7646999
23,34853,6.1433,195.3663998
24,34854,7.3194,201.5096998
25,34855,8.8972,208.8290997
26,34856,8.8505,217.7262993
27,34857,7.8852,226.5767994
28,34858,7.4294,234.4619994
29,34859,7.9307,241.8913994
30,34860,7.7237,249.8220992
31,34861,7.3172,257.5457993
32,34862,6.518,264.8629994
33,34863,6.2879,271.3809996
34,34864,7.3106,277.6688995
35,34865,6.0994,284.9794993
36,34866,6.8893,291.0788994
37,34867,8.089,297.9681993
38,34868,7.6884,306.057199
39,34869,7.6365,313.7455988
40,34870,6.0253,321.3820987
41,34871,7.8333,327.4073987
42,34872,6.1623,335.2406988
43,34873,7.6622,341.4029989
44,34874,6.7879,349.0651989
45,34875,7.4284,355.8530989
46,34876,6.241,363.2814989
47,34877,8.2518,369.5224991
48,34878,7.7335,377.7742987
49,34879,7.875,385.5077987
50,34880,6.2278,393.3827987
51,34881,7.1163,399.6105986
52,34882,6.3156,406.7268987
53,34883,6.0947,413.0424986
54,34884,9.1087,419.1371984
55,34885,8.9871,428.2458982
56,34886,7.5548,437.2329979
57,34887,7.8082,444.7877979
58,34888,7.5155,452.5959978
59,34889,8.1484,460.1114979
60,34890,7.7051,468.2598982
61,34891,7.5994,475.9649982
62,34892,7.3628,483.5643983
63,34893,6.8906,490.9271984
64,34894,8.0573,497.8177986
65,34895,7.534,505.8750982
66,34896,7.6938,513.4090981
67,34897,6.2735,521.1028981
68,34898,6.5172,527.3763981
69,34899,8.462,533.8935981
70,34900,8.0316,542.355598
71,34901,7.8709,550.387198
72,34902,7.4666,558.2580981
73,34903,8.0284,565.7246981
74,34904,7.2352,573.7530985
75,34905,6.2651,580.9882984
76,34906,6.3688,587.2533984
77,34907,7.635,593.6221986
78,34908,9.1482,601.2571983
79,34909,9.2537,610.4053984
80,34910,8.5387,619.6590986
81,34911,10.6786,628.1977987
82,34912,9.3534,638.876399
83,34913,9.6416,648.2297993
84,34914,8.894,657.8713989
85,34915,7.7838,666.765399
86,34916,7.6801,674.5491991
87,34917,7.6995,682.2292991
88,34918,8.2389,689.9287992
89,34919,8.312,698.1676993
90,34920,8.7637,706.4796996
91,34921,8.8127,715.2433991
92,34922,9.0698,724.0560994
93,34923,8.1827,733.1258998
94,34924,7.6337,741.3085999
95,34925,8.0107,748.9422998
96,34926,7.6483,756.9530001
97,34927,7.6792,764.6013002
98,34928,7.8207,772.2805004
99,34929,7.4864,780.1012006
100,34930,7.7084,787.5876007
101,34931,6.2058,795.2960005
102,34932,7.3502,801.5018005
103,34933,6.2586,808.8520007
104,34934,6.269,815.1106005
105,34935,6.0969,821.3796005
106,34936,7.6243,827.4765005
107,34937,8.8366,835.1008005
108,34938,9.0078,843.9374008
109,34939,7.5495,852.9452009
110,34940,7.6748,860.4947009
111,34941,7.6545,868.1695008
112,34942,7.1516,875.8240008
113,34943,6.1125,882.9756007
114,34944,6.6867,889.0881009
115,34945,7.6361,895.7748008
116,34946,7.4038,903.4109006
117,34947,6.3482,910.8147006
118,34948,6.1187,917.1629004
119,34949,5.8812,923.2816005
120,34950,6.345,929.1628003
121,34951,7.325,935.5078001
