Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
96,2725,193.9194,20894.80763
97,2726,199.2701,21088.72702
98,2727,196.8279,21287.99712
99,2728,193.8638,21484.82501
100,2729,179.1613,21678.68881
101,2730,174.6909,21857.85011
102,2731,174.3646,22032.54102
103,2732,179.7582,22206.90562
104,2733,183.3883,22386.66383
105,2734,175.5959,22570.05214
106,2735,180.9631,22745.64804
107,2736,174.0907,22926.61115
108,2737,153.363,23100.70184
109,2738,160.3985,23254.06485
110,2739,163.821,23414.46335
111,2740,178.0445,23578.28435
112,2741,219.633,23756.32884
113,2742,252.4158,23975.96184
114,2743,291.4259,24228.37764
115,2744,291.7416,24519.80351
116,2745,313.2031,24811.54512
117,2746,351.0323,25124.74821
118,2747,333.4271,25475.7805
119,2748,333.8736,25809.2076
120,2749,326.8143,26143.08119
121,2750,314.4213,26469.89549
122,2751,310.2,26784.31682
123,2752,291.8365,27094.51683
124,2753,288.3631,27386.35335
125,2754,274.561,27674.71645
126,2755,269.6277,27949.27745
127,2756,256.8665,28218.90517
128,2757,252.4219,28475.77165
129,2758,255.7658,28728.19356
130,2759,253.5499,28983.95935
131,2760,234.0646,29237.50925
132,2761,233.8918,29471.57385
133,2762,230.8362,29705.46565
134,2763,217.3758,29936.30185
135,2764,213.0926,30153.67766
136,2765,213.195,30366.77026
137,2766,199.338,30579.96527
138,2767,192.6163,30779.30327
139,2768,220.4219,30971.91957
140,2769,217.4536,31192.34148
141,2770,211.3672,31409.79507
142,2771,193.9324,31621.16228
143,2772,199.1278,31815.09468
144,2773,195.4578,32014.22249
145,2774,191.717,32209.68028
146,2775,179.2783,32401.39728
147,2776,176.2599,32580.67558
148,2777,174.9136,32756.93549
149,2778,182.7171,32931.84909
150,2779,178.3406,33114.56619
151,2780,173.1479,33292.9068
152,2781,178.9922,33466.0547
153,2782,174.0145,33645.04689
154,2783,156.0424,33819.06139
155,2784,162.8255,33975.10379
156,2785,162.8318,34137.92929
157,2786,183.0504,34300.76109
158,2787,249.2283,34483.81149
159,2788,266.0178,34733.03979
160,2789,285.1161,34999.05759
161,2790,305.6172,35284.17368
162,2791,324.2656,35589.79089
163,2792,337.5911,35914.05649
164,2793,324.9763,36251.64758
165,2794,308.635,36576.62387
166,2795,316.0151,36885.25888
167,2796,289.8833,37201.27399
168,2797,298.7383,37491.15729
169,2798,293.0779,37789.8956
170,2799,289.0382,38082.97348
171,2800,271.8255,38372.01169
172,2801,276.6699,38643.83719
173,2802,250.6783,38920.50708
174,2803,256.2816,39171.18538
175,2804,255.6573,39427.46696
176,2805,255.3227,39683.12427
177,2806,231.6861,39938.44698
178,2807,232.4081,40170.13307
179,2808,248.2583,40402.54117
180,2809,242.3081,40650.79947
181,2810,234.904,40893.10756
182,2811,237.4693,41128.01157
183,2812,232.0263,41365.48087
184,2813,215.854,41597.50717
185,2814,215.689,41813.36118
186,2815,214.7582,42029.05017
187,2816,212.1209,42243.80838
188,2817,198.6209,42455.92928
189,2818,193.6849,42654.55017
190,2819,193.8122,42848.23506
191,2820,199.2437,43042.04726
192,2821,176.1642,43241.29095
193,2822,174.8996,43417.45514
194,2823,181.646,43592.35474
195,2824,177.4621,43774.00073
196,2825,177.0044,43951.46283
197,2826,180.3641,44128.46722
198,2827,178.4381,44308.83131
199,2828,172.9525,44487.26941
200,2829,166.1644,44660.22191
201,2830,191.3773,44826.38631
202,2831,217.0049,45017.7636
203,2832,264.6225,45234.76849
204,2833,291.8985,45499.39099
205,2834,313.5314,45791.28949
206,2835,330.3255,46104.82089
207,2836,347.7731,46435.14639
208,2837,351.3282,46782.91949
209,2838,331.7892,47134.24768
210,2839,329.5002,47466.03687
211,2840,317.047,47795.53705
212,2841,316.8886,48112.58405
213,2842,313.6164,48429.47266
214,2843,312.2424,48743.08905
215,2844,289.6796,49055.33145
216,2845,290.1598,49345.01108
217,2846,274.9717,49635.1709
218,2847,270.0728,49910.14261
219,2848,256.6983,50180.21539
220,2849,250.6257,50436.9137
221,2850,255.7485,50687.5394
222,2851,251.5511,50943.28789
223,2852,245.3022,51194.83899
224,2853,233.3581,51440.14119
225,2854,231.8904,51673.49928
226,2855,239.1021,51905.38968
227,2856,230.9237,52144.49178
228,2857,211.2979,52375.41547
229,2858,218.7255,52586.71336
230,2859,213.999,52805.43887
231,2860,195.1838,53019.43788
232,2861,200.8204,53214.62169
233,2862,192.5299,53415.44209
234,2863,196.2168,53607.972
235,2864,200.4834,53804.1888
236,2865,193.5299,54004.6722
237,2866,175.708,54198.2021
238,2867,182.7473,54373.9101
239,2868,176.5087,54556.65739
240,2869,175.169,54733.16609
241,2870,179.0803,54908.33508
242,2871,175.0334,55087.41539
243,2872,176.7099,55262.44879
244,2873,168.106,55439.15869
