Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
50,51,1085.27,85822.41272
51,52,1100.804,86907.68286
52,53,1119.905,88008.4873
53,54,1106.427,89128.39233
54,55,1117.494,90234.81885
55,56,1096.717,91352.31262
56,57,1115.656,92449.02942
57,58,1085.008,93564.68567
58,59,1104.154,94649.69324
59,60,1107.1,95753.84692
60,61,1097.664,96860.94678
61,62,1117.601,97958.61121
62,63,1088.72,99076.21179
63,64,1112.147,100164.932
64,65,1088.659,101277.079
65,66,1093.551,102365.7382
66,67,1112.633,103459.2893
67,68,1100.533,104571.9226
68,69,1111.228,105672.4561
69,70,1093.421,106783.6838
70,71,1126.155,107877.1044
71,72,1089.02,109003.2598
72,73,1100.409,110092.2797
73,74,1138.974,111192.689
74,75,1091.096,112331.663
75,76,1113.16,113422.759
76,77,1095.236,114535.9192
77,78,1120.217,115631.1548
78,79,1083.826,116751.3721
79,80,1101.833,117835.1982
80,81,1103.512,118937.0316
81,82,1089.902,120040.5439
82,83,1109.096,121130.446
83,84,1093.584,122239.5416
84,85,1113.296,123333.1254
85,86,1098.77,124446.4211
86,87,1109.8,125545.1914
87,88,1111.389,126654.9916
88,89,1089.761,127766.3807
89,90,1114.401,128856.1418
90,91,1092.115,129970.5425
91,92,1106.072,131062.658
92,93,1097.135,132168.7303
93,94,1100.721,133265.8657
94,95,1120.133,134366.5869
95,96,1090.469,135486.72
96,97,1129.834,136577.1893
97,98,1085.163,137707.0233
98,99,1116.494,138792.1859
99,100,1091.943,139908.6799
100,101,1099.782,141000.6228
101,102,1129.314,142100.4052
102,103,1083.208,143229.7189
103,104,1129.729,144312.9272
104,105,1092.868,145442.6558
105,106,1121.842,146535.5242
106,107,1095.813,147657.3658
107,108,1098.669,148753.1791
108,109,1141.447,149851.8477
109,110,1082.912,150993.2949
110,111,1113.293,152076.2069
111,112,1091.336,153189.5002
112,113,1119.012,154280.8358
113,114,1104.856,155399.8479
114,115,1101.779,156504.7042
115,116,1119.69,157606.4832
116,117,1100.045,158726.1733
117,118,1124.26,159826.2186
118,119,1088.954,160950.4784
119,120,1118.172,162039.4323
120,121,1101.383,163157.604
121,122,1088.445,164258.9871
122,123,1118.843,165347.4316
123,124,1094.251,166466.2744
124,125,1113.313,167560.5251
125,126,1097.941,168673.8383
126,127,1107.112,169771.7792
127,128,1099.865,170878.8911
128,129,1115.238,171978.7561
129,130,1119.743,173093.9945
130,131,1113.527,174213.7374
131,132,1110.087,175327.2643
132,133,1113.049,176437.351
133,134,1132.101,177550.4004
134,135,1111.55,178682.5016
135,136,1203.225,179794.0515
