Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
239,35190,2870.135,296749.1418
240,35191,2851.302,299619.277
241,35192,2858.144,302470.5795
242,35193,2843.403,305328.7238
243,35194,2869.435,308172.1269
244,35195,2855.944,311041.5617
245,35196,2889.39,313897.5058
246,35197,2881.815,316786.8954
247,35198,2847.852,319668.7106
248,35199,2864.886,322516.5629
249,35200,2860.403,325381.4494
250,35201,2885.543,328241.852
251,35202,2887.27,331127.3954
252,35203,2861.159,334014.6652
253,35204,2894.145,336875.8241
254,35205,2866.096,339769.9694
255,35206,2856.234,342636.0651
256,35207,2884.462,345492.2995
257,35208,2859.414,348376.7616
258,35209,2866.793,351236.1757
259,35210,2860.07,354102.9692
260,35211,2885.317,356963.039
261,35212,2859.183,359848.3556
262,35213,2887.473,362707.5383
263,35214,2880.377,365595.0116
264,35215,2874.792,368475.3891
265,35216,2917.266,371350.1806
266,35217,2855.118,374267.4467
267,35218,2852.311,377122.5651
268,35219,2863.39,379974.8761
269,35220,2885.359,382838.266
270,35221,2880.156,385723.6254
271,35222,2857.109,388603.7819
272,35223,2882.803,391460.8908
273,35224,2909.224,394343.6943
274,35225,3252.691,397252.9184
275,35226,3322.145,400505.6095
276,35227,3333.445,403827.7543
277,35228,3384.498,407161.1996
278,35229,3308.414,410545.6974
279,35230,3376.647,413854.111
280,35231,3308.279,417230.7582
281,35232,3345.681,420539.0375
282,35233,3361.927,423884.7184
283,35234,3291.41,427246.6452
284,35235,3301.355,430538.0549
285,35236,3325.068,433839.4103
286,35237,3294.722,437164.4787
287,35238,3299.777,440459.2011
288,35239,3362.19,443758.9782
289,35240,3361.995,447121.1684
290,35241,3335.586,450483.1635
291,35242,3297.815,453818.7497
292,35243,3290.989,457116.5644
293,35244,3346.53,460407.5532
294,35245,3356.578,463754.0832
295,35246,3311.114,467110.6615
296,35247,3459.864,470421.7756
297,35248,3529.081,473881.6393
298,35249,3438.293,477410.7204
