Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
223,27064,1.7201,523.0511992
224,27065,1.7968,524.7712992
225,27066,4.1538,526.5680993
226,27067,1.7728,530.7218993
227,27068,1.8157,532.4946992
228,27069,3.0132,534.3103993
229,27070,1.9419,537.3235993
230,27071,1.7591,539.2654994
231,27072,1.9466,541.0245993
232,27073,1.8752,542.9711993
233,27074,1.6865,544.8463993
234,27075,4.1536,546.5328993
235,27076,2.1085,550.6864995
236,27077,1.6717,552.7949995
237,27078,1.9957,554.4666995
238,27079,1.8211,556.4623995
239,27080,1.7125,558.2834995
240,27081,1.7762,559.9959995
241,27082,1.8553,561.7721994
242,27083,1.8235,563.6274993
243,27084,2.1079,565.4509994
244,27085,4.0956,567.5588993
245,27086,1.78,571.6544994
246,27087,1.8917,573.4344994
247,27088,1.8173,575.3261994
248,27089,1.8535,577.1434994
249,27090,4.8798,578.9969994
250,27091,2.2012,583.8767992
251,27092,4.4561,586.0779992
252,27093,1.9511,590.5340992
253,27094,1.8498,592.4851992
254,27095,4.867,594.3349992
255,27096,1.8646,599.2019993
256,27097,3.9908,601.0665992
257,27098,2.5539,605.0573992
258,27099,4.5391,607.6112992
259,27100,1.7042,612.1503993
260,27101,1.81,613.8545994
261,27102,2.0233,615.6645993
262,27103,3.4938,617.6878992
263,27104,1.9287,621.1816992
264,27105,1.7426,623.1103991
265,27106,1.7599,624.8529991
266,27107,4.658,626.6128991
267,27108,1.7292,631.2708991
268,27109,1.9307,633.0000991
269,27110,3.8512,634.930799
270,27111,2.1029,638.7819991
271,27112,1.8829,640.8848991
272,27113,1.8537,642.7677991
273,27114,1.8346,644.6214992
274,27115,4.1503,646.4560992
275,27116,1.829,650.6063992
276,27117,2.2787,652.4353992
277,27118,1.8373,654.7140993
278,27119,1.7768,656.5513992
279,27120,1.6667,658.3281993
280,27121,1.687,659.9948993
281,27122,1.6322,661.6818993
282,27123,1.6524,663.3140993
283,27124,1.6443,664.9664993
284,27125,4.423,666.6107993
285,27126,1.7026,671.0337992
286,27127,1.6561,672.7363992
287,27128,1.8649,674.3924992
288,27129,1.6505,676.2573992
289,27130,1.7036,677.9078991
290,27131,1.7545,679.6114992
291,27132,1.6735,681.3659992
292,27133,1.9822,683.0394992
293,27134,3.1639,685.0216992
294,27135,4.2108,688.1855991
295,27136,1.7223,692.3963993
296,27137,1.8368,694.1186993
297,27138,1.6563,695.9554993
298,27139,3.9173,697.6117992
