Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
199,2099,1.7125,538.8667973
200,2100,2.0511,540.5792973
201,2101,7.0236,542.6303973
202,2102,1.8548,549.6539974
203,2103,1.9038,551.5087974
204,2104,1.9824,553.4125974
205,2105,1.8695,555.3949974
206,2106,1.8792,557.2644974
207,2107,1.903,559.1436974
208,2108,2.1244,561.0466974
209,2109,6.4376,563.1710973
210,2110,2.4795,569.6086974
211,2111,2.2095,572.0881975
212,2112,2.3421,574.2976975
213,2113,2.0152,576.6397974
214,2114,1.93,578.6549973
215,2115,2.3179,580.5849973
216,2116,6.4315,582.9028972
217,2117,1.8426,589.3343972
218,2118,1.8583,591.1769972
219,2119,1.8472,593.0352972
220,2120,1.8236,594.8824972
221,2121,1.7525,596.7060972
222,2122,1.7549,598.4585972
223,2123,1.9531,600.2134972
224,2124,6.6114,602.1665971
225,2125,1.8908,608.7779973
226,2126,1.8532,610.6687973
227,2127,1.687,612.5219972
228,2128,1.7509,614.2089972
229,2129,1.7187,615.9598973
230,2130,1.785,617.6785973
231,2131,2.1555,619.4635973
232,2132,6.9952,621.6190972
233,2133,1.7634,628.6142974
234,2134,1.9265,630.3776973
235,2135,2.0139,632.3041973
236,2136,1.8465,634.3180974
237,2137,1.7429,636.1645974
238,2138,1.8292,637.9074974
239,2139,1.9987,639.7366974
240,2140,7.0238,641.7353975
241,2141,3.2801,648.7591974
242,2142,2.1472,652.0392975
243,2143,1.9823,654.1864976
244,2144,1.786,656.1687976
245,2145,1.7195,657.9547976
246,2146,2.3829,659.6742976
247,2147,6.5852,662.0571976
248,2148,2.2691,668.6423974
249,2149,1.9431,670.9114974
250,2150,1.9428,672.8545973
251,2151,1.8432,674.7973974
252,2152,2.0238,676.6405973
253,2153,1.8309,678.6643972
254,2154,2.3282,680.4952972
255,2155,6.452,682.8234973
256,2156,1.7236,689.2754974
257,2157,1.6696,690.9990975
258,2158,2.2109,692.6686975
259,2159,1.8804,694.8795975
260,2160,1.8536,696.7599975
261,2161,1.7577,698.6135975
262,2162,2.0681,700.3712975
263,2163,6.4469,702.4393975
264,2164,1.9989,708.8862973
265,2165,1.8372,710.8851973
266,2166,1.8119,712.7223973
267,2167,1.7166,714.5342973
268,2168,1.649,716.2508973
269,2169,1.6704,717.8998973
270,2170,2.0127,719.5702974
271,2171,25.1208,721.5829974
272,2172,4.3797,746.7037975
273,2173,6.4744,751.0834976
274,2174,2.4645,757.5578977
275,2175,2.0513,760.0223976
276,2176,6.4759,762.0736977
277,2177,2.426,768.5495979
278,2178,1.8359,770.9755977
279,2179,1.9103,772.8114977
280,2180,2.0493,774.7217977
281,2181,1.8333,776.7710977
282,2182,1.7408,778.6043977
283,2183,2.0551,780.3451977
284,2184,6.4911,782.4002976
285,2185,3.0555,788.8913975
286,2186,1.8752,791.9468975
287,2187,1.8369,793.8220975
288,2188,1.8458,795.6589975
289,2189,1.8175,797.5047976
290,2190,2.1266,799.3222976
291,2191,6.4119,801.4488976
292,2192,1.903,807.8607976
293,2193,1.898,809.7637976
294,2194,1.8374,811.6617976
295,2195,1.7749,813.4991976
296,2196,1.6628,815.2740976
297,2197,1.9443,816.9368975
298,2198,6.2441,818.8811975
