Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
200,2392,1.7223,687.5835985
201,2393,1.8801,689.3058985
202,2394,6.0272,691.1859986
203,2395,1.8279,697.2131988
204,2396,1.966,699.0410988
205,2397,5.7905,701.0070988
206,2398,3.8693,706.797599
207,2399,1.748,710.6668988
208,2400,5.7484,712.4148989
209,2401,1.9149,718.1632991
210,2402,1.8057,720.078199
211,2403,9.4436,721.883899
212,2404,20.1447,731.3274987
213,2405,5.8872,751.4721978
214,2406,2.8213,757.3593976
215,2407,1.9787,760.1806977
216,2408,5.7288,762.1593977
217,2409,2.0855,767.8881975
218,2410,1.9634,769.9736975
219,2411,6.3854,771.9370975
220,2412,1.8577,778.3224974
221,2413,1.9041,780.1801974
222,2414,5.7715,782.0842973
223,2415,2.1519,787.8557974
224,2416,2.9785,790.0076975
225,2417,5.9897,792.9861974
226,2418,1.9687,798.9758972
227,2419,5.6234,800.9445972
228,2420,3.8779,806.5679975
229,2421,2.0249,810.4458973
230,2422,6.2485,812.4707973
231,2423,6.5468,818.7192972
232,2424,9.1756,825.2660973
233,2425,6.4389,834.4416974
234,2426,6.1298,840.8805974
235,2427,2.031,847.0103972
236,2428,2.0675,849.0413971
237,2429,7.017,851.108897
238,2430,2.9204,858.1258972
239,2431,5.7643,861.0462971
240,2432,2.0273,866.8105969
241,2433,2.1097,868.8378968
242,2434,6.0771,870.9475968
243,2435,2.0463,877.0246966
244,2436,2.0816,879.0709965
245,2437,5.9955,881.1525965
246,2438,1.9506,887.1480966
247,2439,2.1174,889.0986966
248,2440,5.8494,891.2160965
249,2441,1.815,897.0654966
250,2442,1.8213,898.8804965
251,2443,1.8513,900.7017965
252,2444,5.8522,902.5530965
253,2445,1.8407,908.4052966
254,2446,1.6905,910.2459966
255,2447,6.2398,911.9364966
256,2448,1.8374,918.1762966
257,2449,1.9921,920.0136966
258,2450,5.6119,922.0057966
259,2451,1.873,927.6176964
260,2452,1.8744,929.4906964
261,2453,6.2016,931.3650964
262,2454,1.9557,937.5666965
263,2455,1.9651,939.5223966
264,2456,5.6868,941.4874966
265,2457,2.0751,947.1742966
266,2458,1.7543,949.2493966
267,2459,6.0022,951.0036966
268,2460,3.3437,957.0058967
269,2461,1.8958,960.3495966
270,2462,5.6221,962.2453966
271,2463,1.9506,967.8674965
272,2464,2.0393,969.8180965
273,2465,12.203,971.8573965
274,2466,7.4723,984.0603966
275,2467,6.54,991.5326966
276,2468,1.9058,998.0726966
277,2469,1.7329,999.9784966
278,2470,6.1066,1001.711397
279,2471,3.3196,1007.817996
280,2472,5.7843,1011.137596
281,2473,2.1004,1016.921896
282,2474,1.9994,1019.022296
283,2475,5.9575,1021.021696
284,2476,1.8293,1026.979196
285,2477,1.8866,1028.808496
286,2478,1.7015,1030.695096
287,2479,6.0926,1032.396596
288,2480,1.8507,1038.489196
289,2481,3.235,1040.339896
290,2482,5.6384,1043.574896
291,2483,1.8927,1049.213296
292,2484,6.0528,1051.105996
293,2485,3.211,1057.158796
294,2486,1.819,1060.369796
295,2487,5.5941,1062.188796
296,2488,1.9309,1067.782896
297,2489,1.755,1069.713796
