Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
0,1113,2.1737,0
1,1114,3.0645,2.173700094
2,1115,6.0133,5.238200188
3,1116,1.8763,11.25150013
4,1117,1.8327,13.12780011
5,1118,1.8778,14.96050012
6,1119,1.8904,16.83830011
7,1120,2.9634,18.72870016
8,1121,1.8583,21.69210005
9,1122,1.7628,23.55040002
10,1123,6.0575,25.3132
11,1124,1.7389,31.37069988
12,1125,2.0168,33.10959983
13,1126,2.4555,35.12639976
14,1127,1.7622,37.58189964
15,1128,1.9113,39.34409964
16,1129,1.7195,41.25539958
17,1130,1.8882,42.97489953
18,1131,1.9694,44.86309958
19,1132,6.0995,46.83249962
20,1133,1.9979,52.9319998
21,1134,1.795,54.92989981
22,1135,1.8107,56.72489977
23,1136,1.8997,58.53559971
24,1137,1.9617,60.43529975
25,1138,1.9236,62.39699972
26,1139,1.8969,64.32059968
27,1140,6.3361,66.21749961
28,1141,1.9847,72.55359972
29,1142,2.0285,74.53829968
30,1143,1.8965,76.56679976
31,1144,1.9139,78.46329975
32,1145,1.7361,80.37719977
33,1146,1.7812,82.11329973
34,1147,1.7943,83.89449978
35,1148,6.1634,85.68879974
36,1149,1.7794,91.85219991
37,1150,1.7155,93.6315999
38,1151,1.8478,95.3470999
39,1152,2.0113,97.19489992
40,1153,1.9065,99.2062
41,1154,3.2774,101.1127
42,1155,1.7877,104.3901
43,1156,6.2939,106.1777999
44,1157,1.8673,112.4717
45,1158,1.7821,114.339
46,1159,1.6544,116.1210999
47,1160,3.9696,117.7754999
48,1161,2.0553,121.7450999
49,1162,1.8759,123.8003999
50,1163,5.8983,125.6762999
51,1164,1.8128,131.5746001
52,1165,2.0232,133.3874002
53,1166,3.0971,135.4106002
54,1167,1.892,138.5077002
55,1168,1.8144,140.3997002
56,1169,1.8815,142.2141001
57,1170,1.9177,144.0956001
58,1171,6.3912,146.0133002
59,1172,2.2373,152.4045002
60,1173,1.9618,154.6418002
61,1174,2.0565,156.6036001
62,1175,2.0446,158.6601001
