Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
0,588,9.7671,0
1,589,9.8432,9.767100334
2,590,9.3403,19.61030006
3,591,9.8141,28.95059967
4,592,9.1924,38.76469994
5,593,6.2171,47.95709991
6,594,9.6478,54.17420006
7,595,9.6248,63.8220005
8,596,9.5926,73.44680023
9,597,5.6395,83.0394001
10,598,9.826,88.67890024
11,599,9.4376,98.50490046
12,600,5.9364,107.9425006
13,601,9.7148,113.8789005
14,602,9.3579,123.5937004
15,603,6.3869,132.9516001
16,604,9.2916,139.3385
17,605,9.6342,148.6301003
18,606,5.7484,158.2643003
19,607,9.5869,164.0127006
20,608,9.6301,173.5996003
21,609,5.7775,183.2297006
22,610,9.8609,189.0072007
23,611,9.3444,198.8681006
24,612,5.6324,208.212501
25,613,9.5155,213.8449011
26,614,5.6163,223.3604012
27,615,9.5927,228.9767013
28,616,9.1188,238.5694013
29,617,5.8929,247.6882014
30,618,9.8895,253.5811014
31,619,9.6897,263.4706011
32,620,5.9658,273.1603012
33,621,9.4365,279.126101
34,622,9.5426,288.5626006
35,623,5.6487,298.1052003
36,624,12.8112,303.7539001
37,625,29.9692,316.5651002
38,626,19.8247,346.5343003
39,627,17.1664,366.3589997
40,628,17.2186,383.5254006
41,629,12.9756,400.744
42,630,13.6945,413.7196002
43,631,9.6997,427.4141002
44,632,9.5191,437.1138005
45,633,9.1111,446.6329007
46,634,9.3027,455.7440009
47,635,9.3312,465.046701
48,636,9.6267,474.3779006
49,637,9.2131,484.004601
50,638,5.8291,493.2177014
51,639,10.3069,499.0468016
52,640,10.221,509.3537016
53,641,9.3442,519.5747013
54,642,10.0988,528.9189014
55,643,8.9561,539.0177011
56,644,5.714,547.9738007
57,645,9.3082,553.6878004
58,646,6.0166,562.9960003
59,647,9.4789,569.0126004
60,648,9.877,578.4915004
61,649,5.8413,588.3685002
62,650,9.739799,594.2098002
63,651,9.3445,603.9495997
64,652,7.4073,613.2940993
65,653,9.4229,620.7013993
66,654,9.8805,630.1242995
67,655,9.3972,640.0047994
68,656,10.1275,649.401999
69,657,9.5103,659.5294986
70,658,9.6797,669.0397983
71,659,9.3696,678.7194982
72,660,5.744,688.0890985
73,661,9.7256,693.8330984
74,662,9.3477,703.5586987
75,663,6.1179,712.9063988
76,664,9.2927,719.0242987
77,665,5.5415,728.3169985
78,666,9.6446,733.8584986
79,667,9.3605,743.5030985
80,668,5.8251,752.8635988
81,669,9.5901,758.6886988
82,670,5.5732,768.2787991
83,671,9.7855,773.8519988
84,672,9.432,783.6374984
85,673,5.962,793.0694985
86,674,10.0945,799.0314984
87,675,9.8968,809.125998
88,676,13.3455,819.0227981
89,677,13.0162,832.3682981
90,678,12.8958,845.3844981
91,679,9.7382,858.2802978
92,680,9.2655,868.0184979
93,681,10.2085,877.283998
94,682,9.3287,887.4924979
95,683,9.9431,896.821198
96,684,9.3901,906.764298
97,685,9.9051,916.1543975
98,686,9.7655,926.0594974
99,687,9.5478,935.8249974
100,688,9.5031,945.3727975
101,689,9.4446,954.8758979
102,690,9.4236,964.320498
103,691,9.4185,973.7440982
104,692,6.0353,983.1625981
105,693,9.6155,989.1978979
106,694,9.7344,998.8133984
107,695,10.0684,1008.547798
108,696,10.1223,1018.616199
109,697,9.8406,1028.738499
110,698,9.2491,1038.579099
111,699,5.8566,1047.828198
112,700,9.6556,1053.684798
113,701,5.7159,1063.340398
114,702,9.8553,1069.056298
115,703,9.6507,1078.911598
116,704,9.7566,1088.562297
117,705,5.7399,1098.318898
118,706,9.3415,1104.058798
119,707,6.1422,1113.400298
120,708,9.5179,1119.542498
121,709,9.7729,1129.060398
122,710,9.3592,1138.833297
123,711,5.6707,1148.192497
124,712,9.7718,1153.863197
125,713,9.485,1163.634997
126,714,5.8912,1173.119997
127,715,9.2824,1179.011197
128,716,5.7181,1188.293597
129,717,9.539,1194.011697
130,718,9.1417,1203.550696
131,719,5.7839,1212.692396
132,720,9.5068,1218.476296
133,721,6.0378,1227.983096
134,722,9.6413,1234.020895
135,723,9.4648,1243.662196
136,724,5.8822,1253.126996
137,725,9.7552,1259.009195
138,726,9.483,1268.764396
139,727,5.6132,1278.247396
140,728,9.4262,1283.860596
141,729,5.8924,1293.286796
142,730,9.2518,1299.179195
143,731,5.8268,1308.430995
144,732,9.6028,1314.257795
145,733,13.8517,1323.860595
146,734,13.6135,1337.712295
147,735,13.0665,1351.325795
148,736,13.0472,1364.392294
149,737,10.0178,1377.439495
150,738,9.4137,1387.457295
151,739,9.5979,1396.870995
152,740,9.2134,1406.468895
153,741,9.7192,1415.682295
154,742,9.535,1425.401495
155,743,9.57,1434.936495
156,744,9.2141,1444.506495
157,745,9.4439,1453.720595
158,746,5.8249,1463.164495
159,747,9.4645,1468.989395
160,748,9.4836,1478.453896
161,749,5.6943,1487.937495
162,750,9.4962,1493.631795
163,751,5.6699,1503.127995
164,752,10.173,1508.797895
165,753,9.2923,1518.970895
166,754,9.375,1528.263196
167,755,26.1666,1537.638196
168,756,17.1684,1563.804795
169,757,13.4443,1580.973195
170,758,13.2051,1594.417494
171,759,9.2786,1607.622594
172,760,9.5386,1616.901194
173,761,10.1207,1626.439794
174,762,9.7024,1636.560494
175,763,9.3286,1646.262894
176,764,9.6037,1655.591494
177,765,9.2213,1665.195194
178,766,9.6518,1674.416494
179,767,9.4181,1684.068294
180,768,9.7397,1693.486394
181,769,5.5045,1703.226095
182,770,9.4598,1708.730595
183,771,5.8187,1718.190394
184,772,9.3706,1724.009094
185,773,6.4943,1733.379694
186,774,9.1657,1739.873994
187,775,9.5676,1749.039694
188,776,9.5844,1758.607294
189,777,5.8864,1768.191694
190,778,9.739,1774.078094
191,779,9.5811,1783.817095
192,780,5.9257,1793.398194
193,781,9.4372,1799.323895
194,782,9.5527,1808.761094
195,783,5.7915,1818.313794
196,784,13.8585,1824.105294
197,785,12.7477,1837.963794
198,786,13.5163,1850.711493
199,787,13.182,1864.227794
200,788,10.2946,1877.409794
201,789,9.2958,1887.704393
202,790,9.7177,1897.000194
203,791,9.0984,1906.717894
204,792,9.7259,1915.816294
205,793,9.5354,1925.542193
206,794,9.5658,1935.077594
207,795,9.4213,1944.643394
208,796,9.7998,1954.064693
209,797,9.3847,1963.864493
210,798,6.1302,1973.249193
211,799,9.2315,1979.379393
212,800,9.7276,1988.610893
213,801,5.8987,1998.338493
214,802,10.5375,2004.237193
215,803,10.1535,2014.774693
216,804,10.3512,2024.928193
217,805,10.8505,2035.279393
218,806,10.2231,2046.129893
219,807,9.9704,2056.352993
220,808,9.1749,2066.323392
221,809,9.8033,2075.498292
222,810,9.2539,2085.301592
223,811,9.6017,2094.555492
224,812,9.3751,2104.157192
225,813,9.6107,2113.532292
226,814,5.8178,2123.142992
227,815,10.0333,2128.960792
228,816,9.3416,2138.994092
229,817,5.7032,2148.335692
230,818,9.5025,2154.038892
231,819,9.4586,2163.541392
232,820,5.9421,2172.999992
233,821,9.3094,2178.942092
234,822,5.8332,2188.251492
235,823,9.7321,2194.084692
236,824,9.1716,2203.816791
237,825,6.2668,2212.988391
238,826,9.4189,2219.255191
239,827,9.6202,2228.674091
240,828,5.6716,2238.294291
241,829,9.3677,2243.965891
242,830,6.0811,2253.333591
243,831,9.497,2259.41469
244,832,9.7118,2268.91169
245,833,9.9741,2278.62349
246,834,9.58,2288.59759
247,835,5.7597,2298.17759
248,836,9.3434,2303.93729
249,837,6.3908,2313.28069
250,838,9.1966,2319.67149
251,839,13.7165,2328.86809
252,840,12.6307,2342.58459
253,841,13.6075,2355.21529
254,842,13.5157,2368.82279
255,843,9.7765,2382.33849
256,844,10.1191,2392.11499
257,845,9.7394,2402.23409
258,846,9.6059,2411.97349
259,847,9.4098,2421.57939
260,848,9.9535,2430.989189
261,849,9.3877,2440.942689
262,850,9.5745,2450.330389
263,851,9.12,2459.904889
264,852,9.8548,2469.024889
265,853,9.5211,2478.879689
266,854,5.6795,2488.400789
267,855,9.6007,2494.080289
268,856,9.2103,2503.68099
269,857,5.9674,2512.89129
270,858,9.2712,2518.85869
271,859,5.8258,2528.12989
272,860,9.746,2533.95569
273,861,9.6055,2543.701691
274,862,5.9748,2553.307191
275,863,9.832,2559.281991
276,864,10.75,2569.113991
277,865,10.4154,2579.863991
