Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
7,8,1632.773,2412.492603
8,9,1731.708,4045.26543
9,10,1726.286,5776.97295
10,11,1716.653,7503.258595
11,12,1715.186,9219.911671
12,13,1718.828,10935.09771
13,14,1714.495,12653.92534
14,15,1713.366,14368.41997
15,16,1718.494,16081.78606
16,17,1712.549,17800.28045
17,18,1722.059,19512.82927
18,19,1710.543,21234.88872
19,20,1729.935,22945.43218
20,21,1714.27,24675.36699
21,22,1716.574,26389.63689
22,23,1714.101,28106.21062
23,24,1716.403,29820.31182
24,25,1717.492,31536.71526
25,26,1711.561,33254.20757
26,27,1721.02,34965.76848
27,28,1714.983,36686.78862
28,29,1712.245,38401.7719
29,30,1726.602,40114.01641
30,31,1716.521,41840.61882
31,32,1714.431,43557.13982
32,33,1722.266,45271.57122
33,34,1716.576,46993.83696
34,35,1715.541,48710.41265
35,36,1716.539,50425.95391
36,37,1732.152,52142.4926
37,38,1716.302,53874.6447
38,39,1718.338,55590.9467
39,40,1712.803,57309.28508
40,41,1715.949,59022.08831
41,42,1719.412,60738.03777
42,43,1714.67,62457.44976
43,44,1715.295,64172.12004
44,45,1717.508,65887.41484
45,46,1717.234,67604.92327
46,47,1714.263,69322.15728
47,48,1715.984,71036.41997
48,49,1716.146,72752.40422
49,50,1714.586,74468.55022
50,51,1720.07,76183.13652
51,52,1712.387,77903.20659
52,53,1713.086,79615.59356
53,54,1715.181,81328.67998
54,55,1730.782,83043.86138
55,56,1723.894,84774.64324
56,57,1722.65,86498.53728
57,58,1721.054,88221.18755
58,59,1715.593,89942.24187
59,60,1716.423,91657.83501
60,61,1726.084,93374.25774
61,62,1722.34,95100.34197
62,63,1720.91,96822.68181
63,64,1719.313,98543.59197
64,65,1721.62,100262.9054
65,66,1714.414,101984.5258
66,67,1716.446,103698.9401
67,68,1717.203,105415.3859
68,69,1715.924,107132.5887
69,70,1715.971,108848.5129
70,71,1720.756,110564.4838
71,72,1728.794,112285.2399
72,73,1719.219,114014.034
73,74,1714.951,115733.2535
74,75,1714.98,117448.2045
75,76,1715.531,119163.1846
76,77,1722.604,120878.7159
77,78,1715.362,122601.3196
78,79,1722.652,124316.6812
79,80,1714.569,126039.3337
80,81,1709.883,127753.903
81,82,1743.924,129463.7861
82,83,1722.542,131207.7104
83,84,1717.745,132930.2527
84,85,1716.731,134647.9981
85,86,1718.18,136364.7291
86,87,1722.137,138082.9094
87,88,1718.875,139805.0463
88,89,1723.971,141523.9214
89,90,1728.819,143247.8929
90,91,1715.836,144976.712
91,92,1719.676,146692.548
92,93,1716.436,148412.2242
93,94,1726.644,150128.6604
94,95,1723.416,151855.3042
95,96,1722.125,153578.7205
96,97,1729.706,155300.8455
97,98,1720.406,157030.5514
98,99,1719.635,158750.9573
99,100,1726.653,160470.5923
100,101,1721.889,162197.2454
101,102,1714.427,163919.1342
102,103,1722.69,165633.5617
103,104,1721.615,167356.2516
104,105,1714.079,169077.8669
105,106,1725.483,170791.9463
106,107,1742.211,172517.4296
107,108,1730.743,174259.6406
