Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
0,1578,2.1161,0
1,1579,2.6805,2.116100073
2,1580,1.763,4.796600103
3,1581,3.6095,6.559600115
4,1582,2.1969,10.16910005
5,1583,2.2256,12.36599994
6,1584,1.9405,14.59159994
7,1585,2.2009,16.53209996
8,1586,2.2223,18.73300004
9,1587,1.717,20.95530009
10,1588,2.8125,22.6723001
11,1589,2.0589,25.4848001
12,1590,2.4231,27.54369998
13,1591,1.7849,29.96679997
14,1592,2.627,31.75169992
15,1593,1.9155,34.37870002
16,1594,1.9621,36.29420006
17,1595,2.4012,38.25630009
18,1596,2.8319,40.65750015
19,1597,2.7544,43.48940003
20,1598,1.8269,46.24380004
21,1599,2.4183,48.07070005
22,1600,1.7743,50.48899996
23,1601,2.3315,52.26329994
24,1602,1.7402,54.5948
25,1603,3.4153,56.33500004
26,1604,2.214,59.75029993
27,1605,2.4281,61.96429992
28,1606,1.7708,64.39240003
29,1607,1.9904,66.16320002
30,1608,2.3864,68.15359998
31,1609,1.8847,70.53999996
32,1610,2.5261,72.4246999
33,1611,2.1258,74.95079982
34,1612,2.3573,77.07659972
35,1613,1.7677,79.43389976
36,1614,1.7191,81.20159972
37,1615,2.3349,82.92069972
38,1616,1.7042,85.25559962
39,1617,2.248,86.95979965
40,1618,1.8145,89.20779955
41,1619,2.3962,91.02229953
42,1620,2.383,93.41849947
43,1621,1.7838,95.80149937
44,1622,2.3255,97.58529937
45,1623,1.7517,99.91079938
46,1624,2.3321,101.6624994
47,1625,1.9286,103.9945993
48,1626,1.8355,105.9231993
49,1627,2.4582,107.7586993
50,1628,1.9904,110.2168993
51,1629,2.396,112.2072992
52,1630,1.8933,114.6032991
53,1631,1.8678,116.4965991
54,1632,2.366,118.3643991
55,1633,1.918,120.730399
56,1634,2.7141,122.648399
57,1635,1.9384,125.3624989
58,1636,2.2901,127.3008989
59,1637,2.2688,129.590999
60,1638,2.2426,131.859799
61,1639,1.9254,134.102399
62,1640,2.2341,136.027799
63,1641,2.5472,138.2618991
64,1642,3.655,140.8090991
65,1643,2.9434,144.464099
66,1644,3.0442,147.407499
67,1645,2.0925,150.4516989
68,1646,2.4414,152.5441989
69,1647,1.8312,154.9855989
70,1648,4.7034,156.8167989
71,1649,2.1196,161.5201991
72,1650,2.2936,163.6397991
73,1651,1.7314,165.9333992
74,1652,2.2575,167.6647992
75,1653,1.892,169.9222991
76,1654,2.2958,171.8142991
77,1655,3.3904,174.1100991
78,1656,2.2099,177.500499
79,1657,1.9731,179.7103989
80,1658,2.7179,181.6834989
81,1659,1.9506,184.4013989
82,1660,1.8519,186.3519989
83,1661,2.441,188.2038989
84,1662,2.7705,190.6448989
85,1663,2.3796,193.4153988
86,1664,1.7455,195.7949989
87,1665,2.1322,197.5404989
88,1666,1.8778,199.6726989
89,1667,2.1069,201.5504988
90,1668,2.6398,203.6573988
91,1669,1.7552,206.2971989
92,1670,2.3396,208.0523989
93,1671,5.2447,210.391999
94,1672,2.2511,215.636699
95,1673,2.1466,217.887799
96,1674,1.7465,220.034399
97,1675,2.7443,221.780899
98,1676,3.3138,224.5251989
99,1677,2.1262,227.838999
100,1678,1.6821,229.965199
101,1679,2.2834,231.6472989
102,1680,1.773,233.930699
103,1681,1.6973,235.703699
104,1682,2.3214,237.400999
105,1683,1.8695,239.7223989
106,1684,2.2762,241.5918989
107,1685,2.4512,243.868099
108,1686,1.7399,246.319299
109,1687,2.2414,248.059199
110,1688,2.1144,250.300599
111,1689,2.4042,252.4149989
112,1690,2.0333,254.819199
113,1691,3.5659,256.8524989
114,1692,1.8638,260.418399
115,1693,2.7053,262.282199
116,1694,2.1505,264.9874991
117,1695,2.7207,267.1379992
118,1696,1.7716,269.8586992
119,1697,1.7773,271.6302992
120,1698,4.6835,273.4075992
121,1699,2.5703,278.091099
122,1700,1.9677,280.6613991
123,1701,2.6002,282.6290991
124,1702,1.7889,285.2292991
125,1703,2.2176,287.0181991
126,1704,1.7574,289.2357992
127,1705,3.1706,290.9931992
128,1706,2.222,294.1637992
129,1707,1.9539,296.3857991
130,1708,2.2511,298.339699
131,1709,1.8649,300.5907991
132,1710,2.3706,302.4556991
133,1711,1.6791,304.8262991
134,1712,1.72,306.5053991
135,1713,2.4117,308.2253991
136,1714,1.8644,310.6370991
137,1715,2.2867,312.5014992
138,1716,1.8418,314.7881992
139,1717,1.6942,316.6299992
140,1718,2.2366,318.3241992
141,1719,1.7654,320.5607991
142,1720,2.5861,322.3261992
143,1721,2.038,324.9122993
144,1722,2.2129,326.9502994
145,1723,1.8143,329.1631993
146,1724,1.7385,330.9774992
147,1725,2.0624,332.7159992
148,1726,1.7851,334.7783993
149,1727,1.8325,336.5634993
150,1728,2.2144,338.3959993
151,1729,2.7757,340.6103994
152,1730,2.4912,343.3860995
153,1731,1.741,345.8772994
154,1732,2.1546,347.6182994
155,1733,1.732,349.7728993
156,1734,1.7131,351.5048993
157,1735,2.246,353.2179992
158,1736,1.8484,355.4639993
159,1737,3.1051,357.3123993
160,1738,2.1542,360.4174992
161,1739,2.5751,362.5716993
162,1740,1.7568,365.1467992
163,1741,2.0957,366.9035991
164,1742,1.7028,368.9992992
