Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
251,10723,2.7832,747.7720988
252,10724,2.4625,750.5552988
253,10725,2.7844,753.0177989
254,10726,2.6613,755.8021989
255,10727,2.5658,758.4634988
256,10728,2.7249,761.0292988
257,10729,2.6426,763.7541988
258,10730,2.6247,766.3967988
259,10731,2.7305,769.0214989
260,10732,2.9526,771.7519989
261,10733,3.3024,774.7045989
262,10734,3.0494,778.0069988
263,10735,2.9195,781.0563989
264,10736,2.6985,783.9758987
265,10737,2.7422,786.6743987
266,10738,3.2562,789.4165986
267,10739,3.1362,792.6727986
268,10740,2.9731,795.8089986
269,10741,8.7992,798.7820985
270,10742,5.3747,807.5812986
271,10743,3.6069,812.9559987
272,10744,2.8538,816.5628986
273,10745,2.6786,819.4166987
274,10746,2.8092,822.0952988
275,10747,3.3787,824.9044988
276,10748,2.8329,828.2831988
277,10749,2.7873,831.1160989
278,10750,2.7003,833.903399
279,10751,2.6493,836.603699
280,10752,2.784,839.2529991
281,10753,2.5077,842.036999
282,10754,2.2899,844.544699
283,10755,2.7468,846.834599
284,10756,2.4418,849.581399
285,10757,2.7109,852.0231988
286,10758,2.6381,854.7340989
287,10759,3.6133,857.3721988
288,10760,2.8583,860.9854989
289,10761,2.6284,863.8437989
290,10762,2.7439,866.472199
291,10763,2.8583,869.216099
292,10764,2.7446,872.074399
293,10765,3.0875,874.8189991
294,10766,2.6081,877.9064991
295,10767,2.3884,880.5145991
296,10768,2.6801,882.9029992
297,10769,2.6753,885.5830991
