Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
68,4588,2.9875,199.8208992
69,4589,2.5361,202.8083992
70,4590,2.4859,205.3444991
71,4591,2.3959,207.830399
72,4592,2.4525,210.226299
73,4593,4.1509,212.6787992
74,4594,2.5518,216.829699
75,4595,2.5639,219.3814991
76,4596,2.4257,221.945399
77,4597,2.5159,224.371099
78,4598,2.8818,226.8869989
79,4599,5.1543,229.7687988
80,4600,3.2282,234.923099
81,4601,2.2431,238.151299
82,4602,2.4292,240.3943989
83,4603,2.2518,242.8235989
84,4604,2.5903,245.0753989
85,4605,3.3466,247.665699
86,4606,3.066,251.0122991
87,4607,2.1933,254.078299
88,4608,2.278,256.2715991
89,4609,2.6338,258.5495989
90,4610,2.453,261.183399
91,4611,3.6662,263.636399
92,4612,3.058,267.302599
93,4613,3.6702,270.360599
94,4614,2.2994,274.0307992
95,4615,2.5304,276.3301992
96,4616,2.3188,278.8605993
97,4617,2.2517,281.1793993
98,4618,2.6252,283.4310992
99,4619,6.1334,286.0562992
100,4620,3.3241,292.1896992
101,4621,4.9504,295.5137992
102,4622,2.9785,300.4641991
103,4623,2.3318,303.442699
104,4624,2.3585,305.7744989
105,4625,2.4086,308.1329989
106,4626,3.0797,310.541599
107,4627,3.7191,313.621299
108,4628,2.4903,317.340399
109,4629,2.2196,319.830699
110,4630,2.3507,322.0502989
111,4631,2.9095,324.4009988
112,4632,2.203,327.3104987
113,4633,3.5669,329.5134988
114,4634,2.5936,333.0803988
115,4635,2.3507,335.6739988
116,4636,2.2162,338.0246987
117,4637,2.3613,340.2408988
118,4638,2.5558,342.6021988
119,4639,2.3973,345.1579988
120,4640,2.4521,347.5552988
121,4641,2.3734,350.0073988
122,4642,2.4863,352.3807988
123,4643,2.3493,354.8670988
124,4644,2.374,357.2163987
125,4645,2.3011,359.5903988
126,4646,2.2436,361.8914988
127,4647,2.3316,364.1350987
128,4648,2.6089,366.4666986
129,4649,2.5542,369.0755987
130,4650,2.1875,371.6297987
131,4651,2.0951,373.8172987
132,4652,2.2019,375.9123986
133,4653,2.2363,378.1142986
134,4654,3.2152,380.3505986
135,4655,2.2297,383.5657985
136,4656,2.2016,385.7954986
137,4657,2.3336,387.9970987
138,4658,2.9102,390.3306987
139,4659,2.159,393.2408986
140,4660,2.152,395.3998985
141,4661,2.3284,397.5518985
142,4662,2.055,399.8802984
143,4663,2.3696,401.9352984
144,4664,2.1955,404.3048985
145,4665,2.5906,406.5003984
146,4666,2.3592,409.0909984
147,4667,2.5292,411.4501984
148,4668,2.4274,413.9793985
149,4669,2.7178,416.4067986
150,4670,2.3161,419.1245985
151,4671,2.1557,421.4406984
152,4672,2.5448,423.5963984
153,4673,3.1368,426.1411984
154,4674,3.9843,429.2779984
155,4675,2.7099,433.2622983
156,4676,2.2746,435.9721982
157,4677,2.5079,438.2467983
158,4678,2.8105,440.7546983
159,4679,2.664,443.5651982
160,4680,4.3134,446.2291982
161,4681,3.7097,450.542598
162,4682,2.7415,454.2522981
163,4683,2.8882,456.993798
164,4684,2.5504,459.8819981
165,4685,3.9658,462.4323981
166,4686,2.5471,466.3981981
167,4687,2.8667,468.9452982
168,4688,2.5609,471.8119981
169,4689,2.9199,474.3728981
170,4690,2.47,477.292798
171,4691,3.5479,479.7627981
172,4692,2.6953,483.310698
173,4693,2.6684,486.0059981
174,4694,3.0708,488.6743982
175,4695,2.2142,491.7451982
176,4696,2.4826,493.9593983
177,4697,3.6322,496.4419982
178,4698,2.2803,500.0741982
179,4699,2.5072,502.3544981
180,4700,2.1618,504.8616982
181,4701,2.1254,507.0234981
182,4702,2.5857,509.1488981
183,4703,2.2415,511.7345982
184,4704,3.1835,513.9760981
185,4705,2.632,517.1595981
186,4706,2.3203,519.7915981
187,4707,2.0891,522.1118982
188,4708,2.1871,524.2009981
189,4709,2.5351,526.388098
190,4710,2.5322,528.923198
191,4711,2.5969,531.4553981
192,4712,2.2351,534.0522981
193,4713,2.3297,536.2873981
194,4714,2.4533,538.6170981
195,4715,2.1689,541.0703981
196,4716,2.1033,543.2392981
197,4717,2.2585,545.3425982
198,4718,2.4994,547.6010983
199,4719,2.4913,550.1004982
200,4720,2.4648,552.5917983
201,4721,2.0783,555.0565982
202,4722,2.3131,557.1348982
203,4723,2.2397,559.4479983
204,4724,2.41,561.6876984
205,4725,3.3082,564.0976985
206,4726,2.549,567.4058983
207,4727,2.516,569.9548984
208,4728,2.5483,572.4708984
209,4729,2.5684,575.0191984
210,4730,2.4119,577.5875983
211,4731,3.122,579.9994984
212,4732,2.5582,583.1214983
213,4733,2.2511,585.6796982
214,4734,2.3233,587.9307983
215,4735,2.5063,590.2540982
216,4736,2.5122,592.7603981
217,4737,2.6216,595.272598
218,4738,2.4374,597.8941979
219,4739,2.6203,600.331598
220,4740,2.4199,602.9518981
221,4741,2.356,605.371798
222,4742,2.3008,607.727798
223,4743,2.53,610.0285981
224,4744,2.4754,612.558598
225,4745,2.1571,615.033998
226,4746,5.4998,617.191098
227,4747,12.0781,622.6908982
228,4748,3.0751,634.7689984
229,4749,2.4527,637.8440983
230,4750,2.3945,640.2967982
231,4751,2.6432,642.6912982
232,4752,2.5995,645.3344982
233,4753,2.273,647.9339981
234,4754,2.3985,650.2069981
235,4755,2.6735,652.6054981
236,4756,2.2387,655.2789981
237,4757,2.4804,657.517698
238,4758,2.4191,659.9980981
239,4759,2.6303,662.4171982
240,4760,2.3351,665.0474982
241,4761,2.3354,667.3825982
242,4762,2.4461,669.7179983
243,4763,2.5102,672.1640983
244,4764,2.4998,674.6742983
245,4765,2.4573,677.1740983
246,4766,3.7265,679.6313982
247,4767,2.4187,683.3578982
248,4768,2.2184,685.7765982
249,4769,2.2352,687.9949982
250,4770,2.4499,690.2301981
251,4771,2.4874,692.6800981
252,4772,2.4437,695.1674981
253,4773,3.0811,697.6111982
254,4774,2.6219,700.6922982
255,4775,2.5073,703.3141983
256,4776,2.3915,705.8214982
257,4777,2.2498,708.2129982
258,4778,2.7262,710.4627981
259,4779,3.6701,713.1889982
260,4780,2.4301,716.8590982
261,4781,2.33,719.2891982
262,4782,2.2676,721.6191981
263,4783,2.1934,723.8867981
264,4784,2.2751,726.080198
265,4785,2.7699,728.355298
266,4786,2.4269,731.1251981
267,4787,2.3752,733.552098
268,4788,2.3749,735.9272981
269,4789,2.2396,738.3021982
270,4790,2.5489,740.5417981
271,4791,2.2822,743.090698
272,4792,2.4792,745.3728981
273,4793,2.4157,747.852098
274,4794,2.519,750.2677979
275,4795,2.4102,752.786798
276,4796,2.1752,755.1969979
277,4797,2.3193,757.3721979
278,4798,2.2023,759.6914978
279,4799,2.457,761.8937979
280,4800,25.2434,764.3507979
281,4801,10.3492,789.5941985
282,4802,3.7977,799.9433987
283,4803,2.5439,803.7410986
284,4804,2.2808,806.2849987
285,4805,2.5885,808.5657988
286,4806,2.0955,811.1542988
287,4807,5.0338,813.2497988
288,4808,2.6526,818.2835989
289,4809,2.5219,820.9361989
290,4810,2.1071,823.4580989
291,4811,2.3059,825.5651989
292,4812,2.401,827.871099
293,4813,3.7729,830.272099
294,4814,2.3684,834.0449991
295,4815,2.4796,836.4133992
296,4816,2.1336,838.8929992
297,4817,2.268,841.0265992
